[I 2026-09-11 12:21:07,189] A new study created in RDB with name: chime_first_svae_opt
[I 2026-09-11 12:55:10,964] Trial 122 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 689, 'latent_dim': 21, 'beta': 1.5896764555810916, 'gamma': 0.489436949494277, 'dropout_rate': 0.24636839951515238, 'lr': 0.005825893328254703, 'scheduler_patience': 3, 'class_weight': 0.6964903435270079, 'activation': 'ELU', 'classification_multiplier': 10031.563559715136}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:55:27,042] Trial 123 finished with value: 0.9192982456140352 and parameters: {'hidden_dim': 587, 'latent_dim': 24, 'beta': 0.672910215077289, 'gamma': 0.5846982181112468, 'dropout_rate': 0.22900666173482082, 'lr': 0.005249617873629955, 'scheduler_patience': 2, 'class_weight': 0.7684189970503958, 'activation': 'ELU', 'classification_multiplier': 9724.776192560987}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:55:43,145] Trial 124 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 762, 'latent_dim': 22, 'beta': 0.48467494823535834, 'gamma': 0.304189215623055, 'dropout_rate': 0.23941541170108238, 'lr': 0.0055504852681074746, 'scheduler_patience': 3, 'class_weight': 0.7229023002138446, 'activation': 'ELU', 'classification_multiplier': 10197.635850249242}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:55:59,547] Trial 125 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 1084, 'latent_dim': 19, 'beta': 1.6600398631447773, 'gamma': 0.6086119088463929, 'dropout_rate': 0.2894840993536103, 'lr': 0.004831834904958741, 'scheduler_patience': 3, 'class_weight': 0.7469649068847389, 'activation': 'ELU', 'classification_multiplier': 10551.101481279808}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:56:15,568] Trial 126 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 510, 'latent_dim': 22, 'beta': 1.4987135601382184, 'gamma': 0.3782547841553916, 'dropout_rate': 0.25231663566334916, 'lr': 0.006547247696047613, 'scheduler_patience': 2, 'class_weight': 0.7921553114706851, 'activation': 'ELU', 'classification_multiplier': 9780.708704147059}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:56:31,876] Trial 127 finished with value: 0.9192982456140352 and parameters: {'hidden_dim': 1014, 'latent_dim': 8, 'beta': 0.1003666452289331, 'gamma': 1.0498993979487738, 'dropout_rate': 0.2647622793547909, 'lr': 0.006248085884196723, 'scheduler_patience': 3, 'class_weight': 0.6881893666794783, 'activation': 'ELU', 'classification_multiplier': 11543.353264200185}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:56:47,964] Trial 128 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 816, 'latent_dim': 20, 'beta': 1.4087579515544302, 'gamma': 0.7399729922703857, 'dropout_rate': 0.33155652196341606, 'lr': 0.0045492892167705795, 'scheduler_patience': 2, 'class_weight': 0.6261760866936396, 'activation': 'ELU', 'classification_multiplier': 10811.514634026567}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:57:04,215] Trial 129 finished with value: 0.9087719298245615 and parameters: {'hidden_dim': 869, 'latent_dim': 23, 'beta': 1.8550245283677511, 'gamma': 0.6749578225064807, 'dropout_rate': 0.31884736765257377, 'lr': 0.006006946317579661, 'scheduler_patience': 3, 'class_weight': 0.8248048048258487, 'activation': 'ReLU', 'classification_multiplier': 10374.28989374381}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:57:20,396] Trial 130 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 724, 'latent_dim': 10, 'beta': 1.363256108034105, 'gamma': 0.33046122874579975, 'dropout_rate': 0.27881122834739924, 'lr': 0.006727127957052334, 'scheduler_patience': 2, 'class_weight': 0.7074952447987104, 'activation': 'ELU', 'classification_multiplier': 9446.168665623345}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:57:36,818] Trial 131 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 1160, 'latent_dim': 12, 'beta': 1.7424516852796332, 'gamma': 0.8844843748665697, 'dropout_rate': 0.20063478617540015, 'lr': 0.005457046453400121, 'scheduler_patience': 4, 'class_weight': 0.6509874042044862, 'activation': 'ELU', 'classification_multiplier': 10737.167475488102}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:57:52,842] Trial 132 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 468, 'latent_dim': 16, 'beta': 1.7943349569825564, 'gamma': 0.19422392069878647, 'dropout_rate': 0.29857585235809225, 'lr': 0.007835993109852484, 'scheduler_patience': 4, 'class_weight': 0.7290449578392789, 'activation': 'ELU', 'classification_multiplier': 11964.820060496848}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:58:08,657] Trial 133 finished with value: 0.9245614035087719 and parameters: {'hidden_dim': 250, 'latent_dim': 13, 'beta': 1.0457355276129041, 'gamma': 1.1207142150802738, 'dropout_rate': 0.3110423531301657, 'lr': 0.0049705513954535685, 'scheduler_patience': 5, 'class_weight': 0.5972762696939802, 'activation': 'ELU', 'classification_multiplier': 11162.945952802995}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:58:24,718] Trial 134 finished with value: 0.919298245614035 and parameters: {'hidden_dim': 612, 'latent_dim': 18, 'beta': 1.9502372253825357, 'gamma': 1.0150139645331353, 'dropout_rate': 0.13120208855035664, 'lr': 0.00933941080881081, 'scheduler_patience': 3, 'class_weight': 0.5616736005660674, 'activation': 'ELU', 'classification_multiplier': 10925.971758330461}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:58:40,793] Trial 135 finished with value: 0.9245614035087719 and parameters: {'hidden_dim': 536, 'latent_dim': 12, 'beta': 1.8809377092545765, 'gamma': 1.4796350305315273, 'dropout_rate': 0.1726678636187585, 'lr': 0.007101622396691609, 'scheduler_patience': 2, 'class_weight': 0.40718195133115703, 'activation': 'ELU', 'classification_multiplier': 10053.511424061482}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:58:56,915] Trial 136 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 668, 'latent_dim': 21, 'beta': 1.543646209268816, 'gamma': 0.9239730011758152, 'dropout_rate': 0.184741916852328, 'lr': 0.007657333459300778, 'scheduler_patience': 3, 'class_weight': 0.8530216141883867, 'activation': 'ELU', 'classification_multiplier': 10623.27587329803}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:59:12,852] Trial 137 finished with value: 0.912280701754386 and parameters: {'hidden_dim': 346, 'latent_dim': 24, 'beta': 1.5784630791568846, 'gamma': 1.1634556603353396, 'dropout_rate': 0.14433994246352913, 'lr': 0.007408613522338371, 'scheduler_patience': 4, 'class_weight': 0.7544792862187492, 'activation': 'LeakyReLU', 'classification_multiplier': 9884.516014339833}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:59:29,039] Trial 138 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 968, 'latent_dim': 15, 'beta': 1.6804169257236343, 'gamma': 0.982989013744629, 'dropout_rate': 0.21113322993388936, 'lr': 0.006367800864560668, 'scheduler_patience': 3, 'class_weight': 0.6746333264254366, 'activation': 'ELU', 'classification_multiplier': 10515.433846779899}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 12:59:44,853] Trial 139 finished with value: 0.9105263157894737 and parameters: {'hidden_dim': 197, 'latent_dim': 11, 'beta': 1.620108706096644, 'gamma': 0.8534040446283041, 'dropout_rate': 0.22207987075148847, 'lr': 0.0060699020316607325, 'scheduler_patience': 2, 'class_weight': 0.2122498326655368, 'activation': 'SELU', 'classification_multiplier': 10279.387470336445}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:00:01,221] Trial 140 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 1052, 'latent_dim': 14, 'beta': 1.8106012950436683, 'gamma': 0.42545196380924316, 'dropout_rate': 0.25939696975934456, 'lr': 0.008717428209075027, 'scheduler_patience': 6, 'class_weight': 0.881924934584695, 'activation': 'ELU', 'classification_multiplier': 11342.355073838757}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:00:17,181] Trial 141 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 404, 'latent_dim': 14, 'beta': 1.3235211699620655, 'gamma': 0.9378578477861703, 'dropout_rate': 0.3592968516047804, 'lr': 0.004755905752425748, 'scheduler_patience': 4, 'class_weight': 0.4696324773878921, 'activation': 'SELU', 'classification_multiplier': 9170.970049619955}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:00:33,162] Trial 142 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 494, 'latent_dim': 17, 'beta': 1.4483900387233732, 'gamma': 1.0568517423211732, 'dropout_rate': 0.4024819912581337, 'lr': 0.00520756565140711, 'scheduler_patience': 4, 'class_weight': 0.9940231182254974, 'activation': 'SELU', 'classification_multiplier': 9319.448491813386}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:00:49,143] Trial 143 finished with value: 0.9192982456140352 and parameters: {'hidden_dim': 448, 'latent_dim': 12, 'beta': 1.1535229284711366, 'gamma': 0.9660919551235768, 'dropout_rate': 0.32670144531578427, 'lr': 0.005002469318804325, 'scheduler_patience': 4, 'class_weight': 0.43983559531914496, 'activation': 'SELU', 'classification_multiplier': 9465.770493978409}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:01:04,988] Trial 144 finished with value: 0.9245614035087719 and parameters: {'hidden_dim': 276, 'latent_dim': 16, 'beta': 1.9188090176699057, 'gamma': 0.5225481267895632, 'dropout_rate': 0.10008122342679446, 'lr': 0.004076444900399969, 'scheduler_patience': 4, 'class_weight': 0.7062294917043277, 'activation': 'SELU', 'classification_multiplier': 9613.258555113935}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:01:21,125] Trial 145 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 641, 'latent_dim': 9, 'beta': 1.2486621533741877, 'gamma': 0.9101970684229291, 'dropout_rate': 0.28695928405021476, 'lr': 0.005772331133407863, 'scheduler_patience': 4, 'class_weight': 0.7743066528776964, 'activation': 'ELU', 'classification_multiplier': 8847.658436898297}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:01:37,131] Trial 146 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 578, 'latent_dim': 14, 'beta': 1.4173559507816271, 'gamma': 1.4346323016636429, 'dropout_rate': 0.15255754767611404, 'lr': 0.008299821682351188, 'scheduler_patience': 5, 'class_weight': 0.376781363158343, 'activation': 'SELU', 'classification_multiplier': 9859.856613677015}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:01:53,133] Trial 147 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 397, 'latent_dim': 19, 'beta': 0.3523401036284381, 'gamma': 0.8340269882286823, 'dropout_rate': 0.11265602400551097, 'lr': 0.005299386050085614, 'scheduler_patience': 4, 'class_weight': 0.7333382036523605, 'activation': 'ELU', 'classification_multiplier': 8563.522032606219}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:02:09,242] Trial 148 finished with value: 0.9157894736842106 and parameters: {'hidden_dim': 705, 'latent_dim': 10, 'beta': 0.538753837289121, 'gamma': 0.6425826626143417, 'dropout_rate': 0.2703598699284213, 'lr': 0.00020899508538294725, 'scheduler_patience': 3, 'class_weight': 0.6892692064588185, 'activation': 'GELU', 'classification_multiplier': 10809.95104225311}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:02:25,594] Trial 149 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 1104, 'latent_dim': 13, 'beta': 0.7425904606299378, 'gamma': 1.1070924576589785, 'dropout_rate': 0.24695103779986657, 'lr': 0.005493030267625267, 'scheduler_patience': 2, 'class_weight': 0.6151212674637561, 'activation': 'ELU', 'classification_multiplier': 10148.916885975568}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:02:41,550] Trial 150 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 363, 'latent_dim': 16, 'beta': 1.477898394772011, 'gamma': 0.9947371477201795, 'dropout_rate': 0.3416711086580557, 'lr': 0.004570169533286994, 'scheduler_patience': 5, 'class_weight': 0.5756732859564911, 'activation': 'ELU', 'classification_multiplier': 8985.239185917275}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:02:57,549] Trial 151 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 451, 'latent_dim': 12, 'beta': 1.2673727736913478, 'gamma': 1.0954921856073383, 'dropout_rate': 0.38932907794488814, 'lr': 0.005929654766638315, 'scheduler_patience': 4, 'class_weight': 0.5209446795266321, 'activation': 'SELU', 'classification_multiplier': 10191.632145024694}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:03:13,464] Trial 152 finished with value: 0.9157894736842106 and parameters: {'hidden_dim': 414, 'latent_dim': 15, 'beta': 1.9911832708419708, 'gamma': 1.034974020372571, 'dropout_rate': 0.37781027253944793, 'lr': 0.006211497984816303, 'scheduler_patience': 4, 'class_weight': 0.4662554910927044, 'activation': 'SELU', 'classification_multiplier': 10306.469181149056}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:03:29,940] Trial 153 finished with value: 0.912280701754386 and parameters: {'hidden_dim': 1288, 'latent_dim': 13, 'beta': 1.2201843084856403, 'gamma': 1.0867908619523727, 'dropout_rate': 0.3681077614606317, 'lr': 0.005693254549344268, 'scheduler_patience': 4, 'class_weight': 0.5042766117500038, 'activation': 'SELU', 'classification_multiplier': 9926.214177345571}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:03:45,811] Trial 154 finished with value: 0.9245614035087719 and parameters: {'hidden_dim': 310, 'latent_dim': 11, 'beta': 1.3440463155688707, 'gamma': 0.9437716127113878, 'dropout_rate': 0.3542018100627512, 'lr': 0.008032632443654424, 'scheduler_patience': 4, 'class_weight': 0.524358284137151, 'activation': 'SELU', 'classification_multiplier': 10486.075052674025}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:04:01,911] Trial 155 finished with value: 0.912280701754386 and parameters: {'hidden_dim': 517, 'latent_dim': 14, 'beta': 1.5313566194242618, 'gamma': 1.143834758431124, 'dropout_rate': 0.41197486519680215, 'lr': 0.005033587653921745, 'scheduler_patience': 4, 'class_weight': 0.3344580202003442, 'activation': 'SELU', 'classification_multiplier': 9625.648779896177}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:04:18,013] Trial 156 finished with value: 0.9263157894736841 and parameters: {'hidden_dim': 549, 'latent_dim': 18, 'beta': 1.2161053203136898, 'gamma': 0.8704870399906199, 'dropout_rate': 0.30308950415440306, 'lr': 0.00603126159981343, 'scheduler_patience': 3, 'class_weight': 0.5425316629767334, 'activation': 'ELU', 'classification_multiplier': 10980.253325438302}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:04:34,059] Trial 157 finished with value: 0.9245614035087719 and parameters: {'hidden_dim': 560, 'latent_dim': 18, 'beta': 1.3624529483141903, 'gamma': 0.79463527418439, 'dropout_rate': 0.2968409759533973, 'lr': 0.004909432394605486, 'scheduler_patience': 3, 'class_weight': 0.5463880411835612, 'activation': 'ELU', 'classification_multiplier': 10871.274598205522}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:04:50,162] Trial 158 finished with value: 0.9245614035087719 and parameters: {'hidden_dim': 780, 'latent_dim': 20, 'beta': 0.9170534017406407, 'gamma': 0.8674943451119426, 'dropout_rate': 0.30465122155045166, 'lr': 0.006519620626170193, 'scheduler_patience': 3, 'class_weight': 0.48129203413091814, 'activation': 'ELU', 'classification_multiplier': 11082.91379942952}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:05:06,208] Trial 159 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 604, 'latent_dim': 17, 'beta': 1.0964706200606125, 'gamma': 0.7460765019132958, 'dropout_rate': 0.3168335113235371, 'lr': 0.006944129077415656, 'scheduler_patience': 3, 'class_weight': 0.6492961179539457, 'activation': 'ELU', 'classification_multiplier': 11654.208591753422}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:05:22,701] Trial 160 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 1215, 'latent_dim': 20, 'beta': 1.300296173843392, 'gamma': 0.8981297820713444, 'dropout_rate': 0.27903145771520027, 'lr': 0.005551320793478105, 'scheduler_patience': 3, 'class_weight': 0.7477358100159374, 'activation': 'ELU', 'classification_multiplier': 11386.095154998071}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:05:38,655] Trial 161 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 436, 'latent_dim': 15, 'beta': 1.2128296693128489, 'gamma': 1.0088506548168867, 'dropout_rate': 0.3070121929485011, 'lr': 0.00602179857867393, 'scheduler_patience': 3, 'class_weight': 0.5432562600541857, 'activation': 'ELU', 'classification_multiplier': 10714.909674627612}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:05:54,639] Trial 162 finished with value: 0.9192982456140352 and parameters: {'hidden_dim': 502, 'latent_dim': 8, 'beta': 1.205661228701425, 'gamma': 0.8268100942882439, 'dropout_rate': 0.2878029016194156, 'lr': 0.005326557061426401, 'scheduler_patience': 2, 'class_weight': 0.5738911959304482, 'activation': 'ELU', 'classification_multiplier': 10494.04066861223}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:06:10,772] Trial 163 finished with value: 0.9052631578947369 and parameters: {'hidden_dim': 658, 'latent_dim': 12, 'beta': 1.4407980159353415, 'gamma': 0.9731966304608447, 'dropout_rate': 0.3253513763796362, 'lr': 0.006664291335551443, 'scheduler_patience': 5, 'class_weight': 0.5012411954347387, 'activation': 'ReLU', 'classification_multiplier': 10104.675455206496}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:06:26,675] Trial 164 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 378, 'latent_dim': 22, 'beta': 1.5014589677087804, 'gamma': 1.0629966415184773, 'dropout_rate': 0.3703276776454238, 'lr': 0.0061897153332819, 'scheduler_patience': 3, 'class_weight': 0.7291918308517805, 'activation': 'ELU', 'classification_multiplier': 12424.159887292282}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:06:42,772] Trial 165 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 557, 'latent_dim': 19, 'beta': 0.6128544298950543, 'gamma': 1.3622680546139856, 'dropout_rate': 0.2289114415121199, 'lr': 0.005883647541659353, 'scheduler_patience': 4, 'class_weight': 0.4380051520194746, 'activation': 'ELU', 'classification_multiplier': 10335.447239694699}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:06:58,986] Trial 166 finished with value: 0.9175438596491228 and parameters: {'hidden_dim': 911, 'latent_dim': 9, 'beta': 1.1019818786941553, 'gamma': 1.2568309209980384, 'dropout_rate': 0.29695644154400985, 'lr': 0.005160311593249377, 'scheduler_patience': 2, 'class_weight': 0.7169162181013997, 'activation': 'LeakyReLU', 'classification_multiplier': 9295.275185021372}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:07:15,390] Trial 167 finished with value: 0.9263157894736841 and parameters: {'hidden_dim': 1144, 'latent_dim': 18, 'beta': 1.149140305732689, 'gamma': 1.5455877779524263, 'dropout_rate': 0.18199771790031172, 'lr': 0.006429997198639948, 'scheduler_patience': 3, 'class_weight': 0.39728948067353087, 'activation': 'ELU', 'classification_multiplier': 11092.796966847827}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:07:31,859] Trial 168 finished with value: 0.9105263157894736 and parameters: {'hidden_dim': 1163, 'latent_dim': 18, 'beta': 1.1655515907654825, 'gamma': 1.610872789652057, 'dropout_rate': 0.19092327916691493, 'lr': 0.006402858247856657, 'scheduler_patience': 3, 'class_weight': 0.38483642417341735, 'activation': 'ELU', 'classification_multiplier': 11236.751562184585}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:07:48,129] Trial 169 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 1016, 'latent_dim': 17, 'beta': 1.3833109021061731, 'gamma': 1.502243336676877, 'dropout_rate': 0.17985540111208992, 'lr': 0.005665058825735491, 'scheduler_patience': 3, 'class_weight': 0.36186346707211464, 'activation': 'ELU', 'classification_multiplier': 11009.921268309541}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:08:04,581] Trial 170 finished with value: 0.9245614035087719 and parameters: {'hidden_dim': 1135, 'latent_dim': 21, 'beta': 1.2846221158246571, 'gamma': 1.6965594835311895, 'dropout_rate': 0.16920530063880887, 'lr': 0.004730741954552843, 'scheduler_patience': 3, 'class_weight': 0.4234217498641483, 'activation': 'ELU', 'classification_multiplier': 10878.872517752172}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:08:21,004] Trial 171 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 1087, 'latent_dim': 18, 'beta': 0.9813861260790495, 'gamma': 1.5315888146309138, 'dropout_rate': 0.16084412758088168, 'lr': 0.0059987846890388625, 'scheduler_patience': 3, 'class_weight': 0.40215244324313126, 'activation': 'ELU', 'classification_multiplier': 9763.041686572602}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:08:36,959] Trial 172 finished with value: 0.9157894736842106 and parameters: {'hidden_dim': 327, 'latent_dim': 10, 'beta': 1.1951100902090823, 'gamma': 1.4117964315597842, 'dropout_rate': 0.19916225436361457, 'lr': 0.0063041618347088185, 'scheduler_patience': 3, 'class_weight': 0.7914339286867946, 'activation': 'ELU', 'classification_multiplier': 10597.100589267366}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:08:53,120] Trial 173 finished with value: 0.9210526315789473 and parameters: {'hidden_dim': 734, 'latent_dim': 12, 'beta': 1.9345381174851848, 'gamma': 1.5815238987858329, 'dropout_rate': 0.39579290303842696, 'lr': 0.0067858134922265815, 'scheduler_patience': 2, 'class_weight': 0.6680726464069717, 'activation': 'ELU', 'classification_multiplier': 11484.90062611193}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:09:09,597] Trial 174 finished with value: 0.9157894736842106 and parameters: {'hidden_dim': 1205, 'latent_dim': 17, 'beta': 1.1245462439401825, 'gamma': 1.2047355296883697, 'dropout_rate': 0.2414097548428331, 'lr': 0.006117422511489909, 'scheduler_patience': 3, 'class_weight': 0.7628262888607639, 'activation': 'SELU', 'classification_multiplier': 9967.997936366293}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:09:25,645] Trial 175 finished with value: 0.9192982456140352 and parameters: {'hidden_dim': 634, 'latent_dim': 24, 'beta': 1.2542786727095416, 'gamma': 0.8904958819199399, 'dropout_rate': 0.3832739884968284, 'lr': 0.005794413290140452, 'scheduler_patience': 4, 'class_weight': 0.35042067660993936, 'activation': 'ELU', 'classification_multiplier': 11089.248161367948}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:09:42,754] Trial 176 finished with value: 0.9263157894736841 and parameters: {'hidden_dim': 1593, 'latent_dim': 19, 'beta': 0.87780499287162, 'gamma': 0.9464080291334226, 'dropout_rate': 0.37605894064764617, 'lr': 0.005419951719260117, 'scheduler_patience': 5, 'class_weight': 0.7078778520146746, 'activation': 'ELU', 'classification_multiplier': 10734.227465964219}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:09:59,136] Trial 177 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 1060, 'latent_dim': 19, 'beta': 0.918407959613935, 'gamma': 0.934700726538413, 'dropout_rate': 0.26760319653462117, 'lr': 0.005412956984339805, 'scheduler_patience': 5, 'class_weight': 0.6859481504621988, 'activation': 'ELU', 'classification_multiplier': 10716.693162702268}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:10:15,426] Trial 178 finished with value: 0.9245614035087719 and parameters: {'hidden_dim': 978, 'latent_dim': 21, 'beta': 0.8461738812296318, 'gamma': 0.8655166875726259, 'dropout_rate': 0.17737119291507525, 'lr': 0.0051028314231922455, 'scheduler_patience': 5, 'class_weight': 0.7040766065584774, 'activation': 'ELU', 'classification_multiplier': 11147.1230541782}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:10:32,528] Trial 179 finished with value: 0.919298245614035 and parameters: {'hidden_dim': 1612, 'latent_dim': 19, 'beta': 1.0015497014173838, 'gamma': 0.7935357368496941, 'dropout_rate': 0.25651060928036495, 'lr': 0.004388859660070415, 'scheduler_patience': 5, 'class_weight': 0.7206038641498019, 'activation': 'ELU', 'classification_multiplier': 13409.294093558345}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:10:50,390] Trial 180 finished with value: 0.919298245614035 and parameters: {'hidden_dim': 1886, 'latent_dim': 20, 'beta': 1.4761131799202531, 'gamma': 0.9562592057267753, 'dropout_rate': 0.206955500612521, 'lr': 0.0049111958018143555, 'scheduler_patience': 5, 'class_weight': 0.751359517613046, 'activation': 'ELU', 'classification_multiplier': 10414.248747180856}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:11:06,424] Trial 181 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 473, 'latent_dim': 16, 'beta': 0.822868979117177, 'gamma': 1.0211045643727497, 'dropout_rate': 0.3582480101599109, 'lr': 0.005557144349532223, 'scheduler_patience': 5, 'class_weight': 0.5955525524695449, 'activation': 'ELU', 'classification_multiplier': 10232.273309539942}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:11:23,060] Trial 182 finished with value: 0.912280701754386 and parameters: {'hidden_dim': 1354, 'latent_dim': 18, 'beta': 0.8705038927432959, 'gamma': 0.9799264384611447, 'dropout_rate': 0.37440498248593895, 'lr': 0.00963108760541041, 'scheduler_patience': 2, 'class_weight': 0.45025714623551955, 'activation': 'ELU', 'classification_multiplier': 10866.68802100902}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:11:39,901] Trial 183 finished with value: 0.9228070175438597 and parameters: {'hidden_dim': 1433, 'latent_dim': 16, 'beta': 1.566938356229289, 'gamma': 1.5468790082401456, 'dropout_rate': 0.38377936408373786, 'lr': 0.005278744479777749, 'scheduler_patience': 3, 'class_weight': 0.5543316984414622, 'activation': 'ELU', 'classification_multiplier': 9501.03452979309}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:11:56,987] Trial 184 finished with value: 0.9035087719298246 and parameters: {'hidden_dim': 1549, 'latent_dim': 23, 'beta': 1.3142074220518711, 'gamma': 0.9104213141581806, 'dropout_rate': 0.31154282281210205, 'lr': 0.005802132545050922, 'scheduler_patience': 4, 'class_weight': 0.5210234803860248, 'activation': 'SELU', 'classification_multiplier': 10645.693764548916}. Best is trial 109 with value: 0.9298245614035089.
[I 2026-09-11 13:12:14,233] Trial 185 finished with value: 0.9035087719298246 and parameters: {'hidden_dim': 1686, 'latent_dim': 20, 'beta': 1.8628658380085097, 'gamma': 1.0454112345265927, 'dropout_rate': 0.18280805335062236, 'lr': 0.007180227003517874, 'scheduler_patience': 3, 'class_weight': 0.6952333127558209, 'activation': 'GELU', 'classification_multiplier': 10080.752123413942}. Best is trial 109 with value: 0.9298245614035089.
